time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
735,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
736,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
737,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
738,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
739,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
740,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
741,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
742,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
743,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
744,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
745,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
746,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
747,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
748,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
749,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
750,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
751,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
752,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
753,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
754,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
755,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
756,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
757,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
758,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
759,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
760,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
761,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
762,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
763,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
764,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
765,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
766,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
767,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
768,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
769,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
770,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
771,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
772,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
773,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
774,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
775,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
776,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
777,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
778,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
779,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
780,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
781,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
782,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
783,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
784,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
785,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
786,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
787,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
788,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
789,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
790,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
791,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
792,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
793,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
794,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
795,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
796,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
797,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
798,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
799,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
800,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
801,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
802,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
803,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
804,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
805,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
806,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
807,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
808,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
809,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
810,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
811,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
812,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
813,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
814,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
815,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
816,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
817,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
818,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
819,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
820,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
821,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
822,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
823,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
824,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
825,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
826,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
827,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
828,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
829,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
830,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
831,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
832,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
833,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
834,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
835,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
836,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
837,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
838,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
839,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
840,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
841,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
842,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
843,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
844,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
845,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
846,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
847,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
848,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
849,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
850,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
851,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
852,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
853,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
854,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
855,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
856,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
857,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
858,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
859,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
860,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
861,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
862,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
863,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
864,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
865,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
866,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
867,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
868,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
869,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
870,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
871,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
872,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
873,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
874,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
875,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
876,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
877,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
878,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
879,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
880,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
881,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
882,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
883,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
884,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
885,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
886,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
887,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
888,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
889,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
890,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
891,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
892,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
893,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
894,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
895,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
896,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
897,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
898,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
899,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
900,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
901,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
902,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
903,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
904,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
905,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
906,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
907,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
908,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
909,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
910,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
911,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
912,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
913,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
914,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
915,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
916,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
917,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
918,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
919,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
920,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
921,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
922,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
923,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
924,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
925,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
926,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
927,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
928,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
929,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
930,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
931,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
932,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
933,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
934,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
935,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
936,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
937,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
938,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
939,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
940,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
941,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
942,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
943,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
944,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
945,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
946,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
947,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
948,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
949,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
950,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
951,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
952,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
953,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
954,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
955,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
956,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
957,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
958,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
959,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
960,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
961,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
962,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
963,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
964,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
965,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
966,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
967,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
968,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
969,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
970,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
971,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
972,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
973,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
974,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
975,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
976,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
977,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
978,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
979,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
980,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
981,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
982,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
983,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
984,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
985,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
986,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
987,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
988,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
989,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
990,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
991,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
992,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
993,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
994,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
995,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
996,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
997,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
998,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
999,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1000,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1001,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1002,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1003,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1004,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1005,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1006,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1007,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1008,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1009,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1010,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1011,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1012,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1013,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1014,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1015,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1016,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1017,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1018,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1019,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1020,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1021,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1022,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1023,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1024,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1025,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1026,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1027,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1028,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1029,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1030,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1031,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1032,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1033,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1034,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1035,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1036,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1037,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1038,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1039,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1040,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1041,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1042,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1043,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1044,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1045,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1046,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1047,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1048,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1049,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1050,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1051,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1052,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1053,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1054,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1055,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1056,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1057,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1058,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1059,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1060,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1061,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1062,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1063,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1064,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1065,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1066,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1067,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1068,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1069,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1070,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1071,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1072,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1073,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1074,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1075,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1076,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1077,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1078,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1079,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1080,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
