time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
422,6.44,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
423,6.43,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
424,6.42,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
425,6.40,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
426,6.39,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
427,6.37,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
428,6.36,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
429,6.35,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
430,6.33,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
431,6.32,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
432,6.31,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
433,6.29,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
434,6.28,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
435,6.26,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
436,6.25,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
437,6.24,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
438,6.22,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
439,6.21,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
440,6.19,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
441,6.18,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
442,6.17,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
443,6.15,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
444,6.14,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
445,6.12,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
446,6.11,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
447,6.10,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
448,6.08,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
449,6.07,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
450,6.06,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
451,6.04,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
452,6.03,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
453,6.01,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
454,6.00,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
455,5.99,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
456,5.97,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
457,5.96,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
458,5.94,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
459,5.93,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
460,5.92,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
461,5.90,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
462,5.89,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
463,5.87,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
464,5.86,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
465,5.85,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
466,5.83,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
467,5.82,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
468,5.81,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
469,5.79,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
470,5.78,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
471,5.76,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
472,5.75,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
473,5.74,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
474,5.72,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
475,5.71,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
476,5.69,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
477,5.68,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
478,5.67,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
479,5.65,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
480,5.64,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
481,5.62,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
482,5.61,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
483,5.60,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
484,5.58,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
485,5.57,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
486,5.56,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
487,5.54,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
488,5.53,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
489,5.51,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
490,5.50,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
491,5.49,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
492,5.47,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
493,5.46,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
494,5.44,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
495,5.43,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
496,5.42,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
497,5.40,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
498,5.39,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
499,5.37,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
500,5.36,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
501,5.35,0.00,50.00,inf,50.00,500.00,0.00,0.00,0.00
