time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
347,5364.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
348,5292.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
349,5256.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
350,5184.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
351,5148.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
352,5112.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
353,5040.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
354,5004.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
355,4968.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
356,4896.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
357,4860.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
358,4788.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
359,4752.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
360,4716.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
361,4644.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
362,4608.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
363,4536.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
364,4500.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
365,4464.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
366,4392.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
367,4356.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
368,4284.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
369,4248.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
370,4212.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
371,4140.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
372,4104.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
373,4067.9999999999995,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
374,3996.0000000000005,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
375,3960.0000000000005,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
376,3888.0000000000005,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
377,3852.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
378,3816.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
379,3744.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
380,3708.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
381,3636.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
382,3600.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
383,3564.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
384,3492.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
385,3456.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
386,3384.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
387,3348.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
388,3312.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
389,3240.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
390,3204.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
391,3168.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
392,3096.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
393,3060.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
394,2988.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
395,2952.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
396,2916.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
397,2844.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
398,2808.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
399,2736.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
400,2700.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
401,2664.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
402,2592.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
403,2556.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
404,2484.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
405,2448.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
406,2412.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
407,2340.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
408,2304.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
409,2268.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
410,2196.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
411,2160.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
412,2088.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
413,2052.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
414,2016.0000000000002,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
415,1944.0000000000002,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
416,1908.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
417,1836.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
418,1800.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
419,1764.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
420,1692.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
421,1656.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
422,1584.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
423,1548.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
424,1512.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
425,1440.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
426,1404.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
427,1368.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
428,1296.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
429,1260.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
430,1188.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
431,1152.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
432,1116.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
433,1044.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
434,1008.0000000000001,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
435,936.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
436,900.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
437,864.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
438,792.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
439,756.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
440,684.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
441,648.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
442,612.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
443,540.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
444,504.00000000000006,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
445,468.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
446,396.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
447,360.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
448,288.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
449,252.00000000000003,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
450,216.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
451,144.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
452,108.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
453,36.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
454,0.0,0.0,50.0,inf,50.0,500.0,0.0,0.0,0.0
455,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
456,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
457,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
458,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
459,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
460,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
461,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
462,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
463,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
464,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
465,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
466,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
467,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
468,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
469,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
470,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
471,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
472,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
473,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
474,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
475,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
476,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
477,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
478,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
479,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
480,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
481,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
482,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
483,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
484,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
485,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
486,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
487,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
488,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
489,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
490,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
491,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
492,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
493,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
494,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
495,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
496,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
497,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
498,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
499,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
500,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
501,0.0,0.0,0.0,inf,50.0,500.0,50.0,0.0,25000.0
